"Datum (UTC)","Nicht Erneuerbar","Erneuerbar","Last","Day-Ahead Auktion","Intraday kontinuierlich, Durchschnittspreis","CO2 Emissionszertifikate, Auktion DE"
2022-10-18T03:00:00.000Z,32.327,12.42,48.3,149.51,169.98,67.7
2022-10-18T04:00:00.000Z,37.068,12.382,56.106,198.47,232.31,67.7
2022-10-18T05:00:00.000Z,39.3,12.79,61.586,258.73,303.15,67.7
2022-10-18T06:00:00.000Z,40.147,14.318,64.179,277.3,311.42,67.7
2022-10-18T07:00:00.000Z,40.393,17.083,64.947,242.16,264.49,67.7
2022-10-18T08:00:00.000Z,39.455,20.495,65.692,201.96,217,67.7
2022-10-18T09:00:00.000Z,38.391,25.07,65.935,180.01,198.49,67.7
2022-10-18T10:00:00.000Z,37.085,29.637,66.236,167.15,178.04,67.7
2022-10-18T11:00:00.000Z,35.27,32.705,65.753,152.92,159.48,67.7
2022-10-18T12:00:00.000Z,34.511,33.239,63.41,145.93,153.28,67.7
2022-10-18T13:00:00.000Z,35.043,31.022,62.399,153.57,153.73,67.7
2022-10-18T14:00:00.000Z,36.356,25.846,61.227,158.83,157.34,67.7
2022-10-18T15:00:00.000Z,38.726,19.853,61.063,219.78,205.38,67.7
2022-10-18T16:00:00.000Z,39.06,17.844,62.465,245.16,221.85,67.7
2022-10-18T17:00:00.000Z,39.052,18.28,62.891,251.43,233.18,67.7
2022-10-18T18:00:00.000Z,38.565,18.436,59.421,201.05,187.14,67.7
2022-10-18T19:00:00.000Z,36.483,18.601,55.606,167.09,168.49,67.7
2022-10-18T20:00:00.000Z,33.638,17.814,51.959,163.29,157.53,67.7
2022-10-18T21:00:00.000Z,29.72,16.907,48.013,153.92,148.86,67.7
2022-10-18T22:00:00.000Z,26.765,16.437,45.024,131.62,140.43,67.7
2022-10-18T23:00:00.000Z,26.042,15.807,43.617,125.18,135.93,67.7
2022-10-19T00:00:00.000Z,25.48,15.351,43.192,121.42,124.33,67.7
2022-10-19T01:00:00.000Z,25.256,14.563,43.605,125.12,122.07,67.7
2022-10-19T02:00:00.000Z,26.759,13.843,44.585,133.18,125.63,67.7
2022-10-19T03:00:00.000Z,30.546,13.571,48.132,148.6,148.82,67.7
2022-10-19T04:00:00.000Z,35.768,13.171,54.95,169.43,176.48,67.7
2022-10-19T05:00:00.000Z,38.179,12.865,60.223,240.65,197.58,67.7
2022-10-19T06:00:00.000Z,38.698,13.223,62.546,247.74,201.93,67.7
2022-10-19T07:00:00.000Z,37.857,15.557,63.798,216.69,180.64,67.7
2022-10-19T08:00:00.000Z,37.371,19.204,65.998,187.31,169.72,67.7
2022-10-19T09:00:00.000Z,36.284,22.86,67.723,174.76,159.26,67.7
2022-10-19T10:00:00.000Z,35.225,25.417,67.384,152.62,145.06,67.7
2022-10-19T11:00:00.000Z,34.97,26.734,65.529,148.19,155.93,67.7
2022-10-19T12:00:00.000Z,34.444,26.266,64.116,142.48,147.4,67.7
2022-10-19T13:00:00.000Z,35.298,23.788,61.911,151.26,151.71,67.7
2022-10-19T14:00:00.000Z,36.107,19.335,60.116,168.93,166.26,67.7
2022-10-19T15:00:00.000Z,36.711,14.456,60.532,197.84,197.85,67.7
2022-10-19T16:00:00.000Z,37.171,14.852,62.145,240.16,227.73,67.7
2022-10-19T17:00:00.000Z,36.905,18.368,62.306,226.92,220.12,67.7
2022-10-19T18:00:00.000Z,35.311,21.078,59.502,166.5,173.34,67.7
2022-10-19T19:00:00.000Z,32.175,23.121,56.591,146.57,152.38,67.7
2022-10-19T20:00:00.000Z,28.403,25.072,53.369,148.15,150.93,67.7
2022-10-19T21:00:00.000Z,23.162,26.957,49.884,131.57,131.48,67.7
2022-10-19T22:00:00.000Z,21.473,28.072,46.565,127.53,105.3,67.7
2022-10-19T23:00:00.000Z,20.46,29.305,44.972,114.89,90.05,67.7
2022-10-20T00:00:00.000Z,20.464,29.811,43.821,77.39,82.74,67.7
2022-10-20T01:00:00.000Z,20.42,30.325,44.495,76.02,81.75,67.7
2022-10-20T02:00:00.000Z,20.662,30.735,45.884,71.97,83.55,67.7
2022-10-20T03:00:00.000Z,21.721,31.343,49.327,112.34,130.67,67.7
2022-10-20T04:00:00.000Z,24.295,32.58,55.542,149.52,172.52,67.7
2022-10-20T05:00:00.000Z,26.344,33.402,61.737,172.71,211.03,67.7
2022-10-20T06:00:00.000Z,26.698,35.195,64.669,195.81,220.94,67.7
2022-10-20T07:00:00.000Z,26.829,39.171,66.093,167.65,199.49,67.7
2022-10-20T08:00:00.000Z,27.011,42.366,67.647,167.41,186.73,67.7
2022-10-20T09:00:00.000Z,26.424,45.732,69.249,155.51,166.17,67.7
2022-10-20T10:00:00.000Z,25.133,46.418,69.159,132.2,145.41,67.7
2022-10-20T11:00:00.000Z,25.73,43.349,68.35,129.66,150.52,67.7
2022-10-20T12:00:00.000Z,27.11,40.442,65.944,130.3,166.96,67.7
2022-10-20T13:00:00.000Z,27.369,36.662,64.155,138.61,187,67.7
2022-10-20T14:00:00.000Z,27.871,32.471,62.772,149.14,195.66,67.7
2022-10-20T15:00:00.000Z,28.522,29.688,62.904,169.34,209.63,67.7
2022-10-20T16:00:00.000Z,28.927,31.121,64.292,177.68,222.02,67.7
2022-10-20T17:00:00.000Z,28.479,32.331,64.381,184.05,207.1,67.7
2022-10-20T18:00:00.000Z,27.898,31.841,61.337,167.18,183.15,67.7
2022-10-20T19:00:00.000Z,26.481,29.111,57.048,141.48,162.9,67.7
2022-10-20T20:00:00.000Z,25.091,27.187,52.699,132.73,165.38,67.7
2022-10-20T21:00:00.000Z,23.359,26.303,48.625,124.11,158.69,67.7
2022-10-20T22:00:00.000Z,21.2,25.627,47.016,131.73,137.37,67.7
2022-10-20T23:00:00.000Z,20.985,24.244,45.934,118.62,131.43,67.7
2022-10-21T00:00:00.000Z,20.797,23.001,44.879,113.36,124.31,67.7
2022-10-21T01:00:00.000Z,21.126,21.457,44.346,111.01,137.86,67.7
2022-10-21T02:00:00.000Z,21.712,20.994,45.691,115.97,141.83,67.7
2022-10-21T03:00:00.000Z,24.28,20.659,49.233,136.36,161.04,67.7
2022-10-21T04:00:00.000Z,28.671,20.73,55.593,155.77,214.79,67.7
2022-10-21T05:00:00.000Z,32.661,20.339,60.794,180.85,227.89,67.7
2022-10-21T06:00:00.000Z,34.107,21.244,63.69,194.58,228.97,67.7
2022-10-21T07:00:00.000Z,34.477,22.379,65.613,194.62,212.87,67.7
2022-10-21T08:00:00.000Z,34.219,22.77,66.56,181.74,207.16,67.7
2022-10-21T09:00:00.000Z,34.09,22.614,66.935,177.96,214.91,67.9
2022-10-21T10:00:00.000Z,34.489,21.895,66.11,174.07,209.52,67.9
2022-10-21T11:00:00.000Z,34.456,21.693,63.636,166.5,202.8,67.9
2022-10-21T12:00:00.000Z,34.045,21.349,61.797,168.96,203.33,67.9
2022-10-21T13:00:00.000Z,33.982,20.149,60.436,171.07,201.52,67.9
2022-10-21T14:00:00.000Z,34.155,18.088,59.202,178.83,200.14,67.9
2022-10-21T15:00:00.000Z,35.342,16.276,59.404,197.18,218.96,67.9
2022-10-21T16:00:00.000Z,35.458,16.431,61.348,201.49,214.75,67.9
2022-10-21T17:00:00.000Z,35.425,16.585,60.788,209.94,227.17,67.9
2022-10-21T18:00:00.000Z,34.387,16.907,57.027,179.04,188.07,67.9
2022-10-21T19:00:00.000Z,30.457,16.545,52.667,164.6,167.38,67.9
2022-10-21T20:00:00.000Z,27.926,15.703,49.641,155.34,159.99,67.9
2022-10-21T21:00:00.000Z,26.122,14.876,46.153,143.21,146.86,67.9
2022-10-21T22:00:00.000Z,24.308,14.581,43.791,143.22,134.93,67.9
2022-10-21T23:00:00.000Z,23.599,14.692,41.514,132.71,124.26,67.9
2022-10-22T00:00:00.000Z,22.901,15.465,40.567,129.03,109.92,67.9
2022-10-22T01:00:00.000Z,22.45,15.817,40.375,132.49,105.57,67.9
2022-10-22T02:00:00.000Z,22.354,15.84,41.237,132.74,102.04,67.9
2022-10-22T03:00:00.000Z,22.425,16.05,41.721,134.9,97.22,67.9
2022-10-22T04:00:00.000Z,23.382,16.406,43.365,133.8,99.52,67.9
2022-10-22T05:00:00.000Z,23.948,17.532,46.058,141.2,106.66,67.9
2022-10-22T06:00:00.000Z,24.216,19.154,49.202,145.49,117.31,67.9
2022-10-22T07:00:00.000Z,24.131,22.678,52.094,145.6,119.86,67.9
2022-10-22T08:00:00.000Z,23.656,27.139,54.209,140.45,105.29,67.9
2022-10-22T09:00:00.000Z,23.036,31.045,55.308,132.35,89.97,67.9
2022-10-22T10:00:00.000Z,21.619,35.623,55.61,129.14,80.19,67.9
2022-10-22T11:00:00.000Z,20.571,37.525,54.192,121.17,70.32,67.9
2022-10-22T12:00:00.000Z,20.371,36.58,52.871,114.85,66.2,67.9
2022-10-22T13:00:00.000Z,20.803,32.486,51.846,116.8,68.55,67.9
2022-10-22T14:00:00.000Z,22.791,25.535,50.681,132.8,90.13,67.9
2022-10-22T15:00:00.000Z,24.346,19.114,51.252,159.12,112.86,67.9
2022-10-22T16:00:00.000Z,24.904,18.417,53.286,179.13,129.45,67.9
2022-10-22T17:00:00.000Z,24.595,19.657,52.44,183.23,132.91,67.9
2022-10-22T18:00:00.000Z,23.849,20.143,49.819,164.16,110.57,67.9
2022-10-22T19:00:00.000Z,23.524,19.723,46.78,143,100.9,67.9
2022-10-22T20:00:00.000Z,23.223,19.004,45.13,137.01,96.88,67.9
2022-10-22T21:00:00.000Z,21.894,17.373,42.444,132.42,86.02,67.9
2022-10-22T22:00:00.000Z,21.311,15.997,40.026,110.66,84.2,67.9
2022-10-22T23:00:00.000Z,20.74,15.618,38.45,99.15,78.29,67.9
2022-10-23T00:00:00.000Z,20.279,14.966,37.617,93.54,79.36,67.9
2022-10-23T01:00:00.000Z,20.413,14.104,37.132,90,80.16,67.9
2022-10-23T02:00:00.000Z,20.462,13.591,37.221,92.21,80.56,67.9
2022-10-23T03:00:00.000Z,20.787,13.142,37.421,88.55,79.45,67.9
2022-10-23T04:00:00.000Z,21.049,13.222,38.175,104.8,84.37,67.9
2022-10-23T05:00:00.000Z,21.173,13.644,39.808,110,87.68,67.9
2022-10-23T06:00:00.000Z,21.303,16.268,42.312,121.46,99.24,67.9
2022-10-23T07:00:00.000Z,21.186,22.435,46.201,114.86,95.71,67.9
2022-10-23T08:00:00.000Z,20.753,27.776,49.172,96,85.06,67.9
2022-10-23T09:00:00.000Z,20.663,31.705,51.178,93.23,87.97,67.9
2022-10-23T10:00:00.000Z,20.359,33.348,51.28,83.47,82.5,67.9
2022-10-23T11:00:00.000Z,19.962,32.554,49.725,76.17,76.07,67.9
2022-10-23T12:00:00.000Z,19.779,30.206,47.78,78.31,74.55,67.9
2022-10-23T13:00:00.000Z,20.388,27.059,46.995,80.02,86.03,67.9
2022-10-23T14:00:00.000Z,20.78,25.477,47.375,89.23,87,67.9
2022-10-23T15:00:00.000Z,21.06,26.778,48.93,103.87,88.42,67.9
2022-10-23T16:00:00.000Z,20.805,30.408,52.047,112.44,89.42,67.9
2022-10-23T17:00:00.000Z,19.83,33.212,51.126,115.49,85.47,67.9
2022-10-23T18:00:00.000Z,18.653,34.535,49.737,102.98,77.19,67.9
2022-10-23T19:00:00.000Z,17.818,34.115,48.543,87.33,68.14,67.9
2022-10-23T20:00:00.000Z,17.291,32.228,47.26,80.71,71.03,67.9
2022-10-23T21:00:00.000Z,16.513,32.854,44.583,73.53,66.09,67.9
2022-10-23T22:00:00.000Z,15.019,31.298,43.175,52.81,35.25,67.9
2022-10-23T23:00:00.000Z,14.965,31.271,41.772,49.82,29.81,67.9
2022-10-24T00:00:00.000Z,14.921,32.126,41.11,38.08,22.1,67.9
2022-10-24T01:00:00.000Z,15.005,32.176,41.257,25.08,23.14,67.9
2022-10-24T02:00:00.000Z,14.982,33.338,42.993,38.07,23.63,67.9
2022-10-24T03:00:00.000Z,15.978,35.109,46.527,52.33,34.24,67.9
2022-10-24T04:00:00.000Z,18.859,38.451,54.33,68.29,59.63,67.9
2022-10-24T05:00:00.000Z,21.307,40.425,60.396,103.69,73.64,67.9
2022-10-24T06:00:00.000Z,22.375,41.561,63.608,122.1,79.84,67.9
2022-10-24T07:00:00.000Z,22.384,43.208,64.722,108.91,78.46,67.9
2022-10-24T08:00:00.000Z,22.193,46.147,65.903,104.75,79.41,67.9
2022-10-24T09:00:00.000Z,21.64,48.127,67.42,81.49,73.73,67.9
2022-10-24T10:00:00.000Z,21.155,48.973,67.499,68.1,68.46,67.9
2022-10-24T11:00:00.000Z,20.717,49.068,66.133,67.82,74.44,67.9
2022-10-24T12:00:00.000Z,21.199,48.096,64.239,68.19,80.2,67.9
2022-10-24T13:00:00.000Z,22.006,45.59,63.014,76.16,79.38,67.9
2022-10-24T14:00:00.000Z,22.266,41.194,62.036,82.5,68.94,67.9
2022-10-24T15:00:00.000Z,24.292,37.761,61.892,109.98,88.37,67.9
2022-10-24T16:00:00.000Z,24.283,37.056,64.007,122.27,102.89,67.9
2022-10-24T17:00:00.000Z,23.975,37.259,62.995,134.3,103.67,67.9
2022-10-24T18:00:00.000Z,23.188,37.082,59.365,109.23,84.29,67.9
2022-10-24T19:00:00.000Z,21.407,36.809,55.589,86.73,66.79,67.9
2022-10-24T20:00:00.000Z,20.409,35.557,52.7,85.67,62.47,67.9
2022-10-24T21:00:00.000Z,19.327,34.932,49.157,78.4,59.76,67.9
2022-10-24T22:00:00.000Z,18.289,34.327,46.27,56.93,52.63,67.9
2022-10-24T23:00:00.000Z,18.214,33.854,44.889,50.59,51.52,67.9
2022-10-25T00:00:00.000Z,17.765,33.32,43.852,56.49,42.61,67.9
2022-10-25T01:00:00.000Z,17.936,32.867,43.813,56.19,42.83,67.9
2022-10-25T02:00:00.000Z,18.141,32.155,45.072,67.4,47.13,67.9
2022-10-25T03:00:00.000Z,19.821,30.983,48.778,70.67,56.35,67.9
2022-10-25T04:00:00.000Z,24.771,30.964,55.94,86.88,87.62,67.9
2022-10-25T05:00:00.000Z,26.568,30.933,61.342,118.65,134.58,67.9
2022-10-25T06:00:00.000Z,27.087,31.061,62.871,139.43,141.15,67.9
2022-10-25T07:00:00.000Z,26.971,33.504,64.756,126.17,133.41,67.9
2022-10-25T08:00:00.000Z,26.807,38.85,66.358,102.21,116.49,67.9
2022-10-25T09:00:00.000Z,26.236,41.108,66.636,100.1,111.11,67.9
2022-10-25T10:00:00.000Z,26.233,41.092,66.494,93.81,99.07,67.9
2022-10-25T11:00:00.000Z,24.587,44.639,66.012,78.72,78.64,67.9
2022-10-25T12:00:00.000Z,25.618,42.114,64.17,79.98,79.79,67.9
2022-10-25T13:00:00.000Z,26.49,36.326,61.739,92.11,91.61,67.9
2022-10-25T14:00:00.000Z,26.884,27.649,59.966,115.6,104.28,67.9
2022-10-25T15:00:00.000Z,28.364,20.03,59.386,154.83,139.16,67.9
2022-10-25T16:00:00.000Z,29.017,18.151,61.547,180.31,156.05,67.9
2022-10-25T17:00:00.000Z,28.723,18.348,61.435,186.33,159.7,67.9
2022-10-25T18:00:00.000Z,27.83,18.456,58.678,152.7,124.16,67.9
2022-10-25T19:00:00.000Z,27.529,18.245,55.06,130.43,102.74,67.9
2022-10-25T20:00:00.000Z,27.268,17.57,51.725,120.67,101.68,67.9
2022-10-25T21:00:00.000Z,26.755,16.622,47.735,112.33,96.27,67.9
2022-10-25T22:00:00.000Z,26.021,15.931,45.048,97.6,92.21,67.9
2022-10-25T23:00:00.000Z,25.264,14.625,43.773,91.39,87.34,67.9
2022-10-26T00:00:00.000Z,25.496,13.833,42.658,88.23,89.88,67.9
2022-10-26T01:00:00.000Z,25.485,13.851,43.011,88.69,87.58,67.9
2022-10-26T02:00:00.000Z,25.825,13.75,44.34,96.53,86.63,67.9
2022-10-26T03:00:00.000Z,26.831,14.167,47.44,107.51,91.45,67.9
2022-10-26T04:00:00.000Z,29.422,15.333,54.872,128.04,118.96,67.9
2022-10-26T05:00:00.000Z,30.396,16.857,60.259,154.98,133.45,67.9
2022-10-26T06:00:00.000Z,30.604,18.889,62.61,162.1,140.61,67.9
2022-10-26T07:00:00.000Z,30.481,22.771,64.046,150.06,120.7,67.9
2022-10-26T08:00:00.000Z,30.012,27.109,65.192,133.31,110.01,67.9
2022-10-26T09:00:00.000Z,29.08,30.66,66.568,118.58,100.85,67.9
2022-10-26T10:00:00.000Z,27.655,31.916,66.461,112.49,99.26,67.9
2022-10-26T11:00:00.000Z,26.736,32.278,65.063,115.93,95.8,67.9
2022-10-26T12:00:00.000Z,27.376,31.413,63.808,118.53,100.34,67.9
2022-10-26T13:00:00.000Z,27.47,27.807,62.546,124.91,102.05,67.9
2022-10-26T14:00:00.000Z,28.832,22.133,61.56,146.98,110.34,67.9
2022-10-26T15:00:00.000Z,29.719,18.891,61.1,144.72,127.81,67.9
2022-10-26T16:00:00.000Z,30.18,21.338,63.313,154.9,130.69,67.9
2022-10-26T17:00:00.000Z,30.179,24.205,62.538,151.81,132.24,67.9
2022-10-26T18:00:00.000Z,29.251,25.898,59.672,127.65,111.22,67.9
2022-10-26T19:00:00.000Z,27.763,26.658,56.288,109.99,97.49,67.9
2022-10-26T20:00:00.000Z,25.022,26.306,52.917,98.47,93.65,67.9
2022-10-26T21:00:00.000Z,23.961,25.858,49.136,90.1,82.18,67.9
2022-10-26T22:00:00.000Z,22.437,24.617,45.776,91.91,81.25,67.9
2022-10-26T23:00:00.000Z,22.575,22.056,44.278,96.11,88.53,67.9
2022-10-27T00:00:00.000Z,21.953,19.805,43.715,98.14,82.66,67.9
2022-10-27T01:00:00.000Z,22.082,19.174,43.925,96.01,81.75,67.9
2022-10-27T02:00:00.000Z,22.748,18.48,45.003,98.34,86.64,67.9
2022-10-27T03:00:00.000Z,23.466,17.587,48.46,114.44,97.65,67.9
2022-10-27T04:00:00.000Z,25.764,17.391,55.604,136.72,123.46,67.9
2022-10-27T05:00:00.000Z,27.256,17.941,60.972,176.79,166.74,67.9
2022-10-27T06:00:00.000Z,27.286,19.55,63.643,177.25,151.74,67.9
2022-10-27T07:00:00.000Z,25.908,25.567,64.731,145.1,130.59,67.9
2022-10-27T08:00:00.000Z,25.41,32.239,65.893,130.36,109.52,67.9
2022-10-27T09:00:00.000Z,25.091,36.762,66.63,118.81,99.19,67.9
2022-10-27T10:00:00.000Z,24.272,39.259,65.803,107.59,100.46,67.9
2022-10-27T11:00:00.000Z,24.425,40.085,64.597,100.86,105.63,67.9
2022-10-27T12:00:00.000Z,24.246,38.081,63.521,105.72,100.25,67.9
2022-10-27T13:00:00.000Z,25.048,33.441,62.323,120.06,104.64,67.9
2022-10-27T14:00:00.000Z,25.592,28.109,60.628,140.69,122.76,67.9
2022-10-27T15:00:00.000Z,25.581,25.029,60.762,159.56,130.59,67.9
2022-10-27T16:00:00.000Z,25.6,27.499,63.781,154.95,138.65,67.9
2022-10-27T17:00:00.000Z,25.111,30.448,62.962,143.61,137.17,67.9
2022-10-27T18:00:00.000Z,24.668,31.158,59.031,131.82,119.38,67.9
2022-10-27T19:00:00.000Z,23.342,30.764,55.298,128,112.04,67.9
2022-10-27T20:00:00.000Z,22.135,29.914,52.093,121.34,104.74,67.9
2022-10-27T21:00:00.000Z,20.928,29.849,48.602,98.29,92.49,67.9
2022-10-27T22:00:00.000Z,20.299,28.132,46.67,88.18,92.66,67.9
2022-10-27T23:00:00.000Z,20.456,26.261,44.916,87.55,95.87,67.9
2022-10-28T00:00:00.000Z,20.556,24.292,43.995,88.18,97.98,67.9
2022-10-28T01:00:00.000Z,20.712,22.467,44.04,88.04,96.93,67.9
2022-10-28T02:00:00.000Z,20.771,22.147,44.784,89.21,100.53,67.9
2022-10-28T03:00:00.000Z,21.559,22.06,47.986,92.85,94.62,67.9
2022-10-28T04:00:00.000Z,23.85,22.961,54.945,114.91,118.05,67.9
2022-10-28T05:00:00.000Z,24.207,24.002,60.558,127.59,128.83,67.9
2022-10-28T06:00:00.000Z,24.308,25.51,63.208,133.94,124.86,67.9
2022-10-28T07:00:00.000Z,24.349,29.11,64.567,123.58,120.27,67.9
2022-10-28T08:00:00.000Z,24.002,33.498,65.172,119.6,115.7,67.9
2022-10-28T09:00:00.000Z,23.682,35.813,66.238,104.99,107.5,80.76
2022-10-28T10:00:00.000Z,23.585,37.342,65.815,99.95,105.1,80.76
2022-10-28T11:00:00.000Z,23.387,37.438,64.063,88.9,92.8,80.76
2022-10-28T12:00:00.000Z,23.452,35.55,62.13,92.18,95.86,80.76
2022-10-28T13:00:00.000Z,23.525,32.277,61.604,96.17,97.8,80.76
2022-10-28T14:00:00.000Z,23.467,28.812,60.203,105.92,117.16,80.76
2022-10-28T15:00:00.000Z,23.816,27.842,60.125,125.18,124.29,80.76
2022-10-28T16:00:00.000Z,24.36,29.819,61.986,129.08,126.52,80.76
2022-10-28T17:00:00.000Z,23.823,32.415,60.726,127.67,126.8,80.76
2022-10-28T18:00:00.000Z,22.985,33.543,57.238,112.9,113.85,80.76
2022-10-28T19:00:00.000Z,22.749,32.57,52.532,102.21,105.45,80.76
2022-10-28T20:00:00.000Z,22.151,29.567,49.563,101.61,101.57,80.76
2022-10-28T21:00:00.000Z,22.095,26.904,45.997,92.03,98.46,80.76
2022-10-28T22:00:00.000Z,21.89,23.999,44.014,93.31,98.73,80.76
2022-10-28T23:00:00.000Z,21.031,21.033,42.571,92.77,99.4,80.76
2022-10-29T00:00:00.000Z,20.414,18.482,41.388,90.41,91.4,80.76
2022-10-29T01:00:00.000Z,20.141,16.644,40.811,87.98,92.85,80.76
2022-10-29T02:00:00.000Z,20.314,14.839,40.527,87,95.7,80.76
2022-10-29T03:00:00.000Z,20.62,13.678,41.296,86.67,94.65,80.76
2022-10-29T04:00:00.000Z,21.075,13.106,43.13,91.39,107.37,80.76
2022-10-29T05:00:00.000Z,21.329,13.18,45.897,101.32,122.08,80.76
2022-10-29T06:00:00.000Z,21.773,14.555,49.095,115.04,123.6,80.76
2022-10-29T07:00:00.000Z,21.905,18.429,52.165,109,113.74,80.76
2022-10-29T08:00:00.000Z,21.766,22.338,53.575,95.48,115.39,80.76
2022-10-29T09:00:00.000Z,20.877,25.66,54.376,87,95.17,80.76
2022-10-29T10:00:00.000Z,20.193,27.177,54.49,84.85,92.75,80.76
2022-10-29T11:00:00.000Z,20.055,27.158,52.785,81.46,87.93,80.76
2022-10-29T12:00:00.000Z,20.869,24.76,51.241,84.51,89.07,80.76
2022-10-29T13:00:00.000Z,21.883,20.121,49.913,89.96,95.52,80.76
2022-10-29T14:00:00.000Z,22.425,14.872,49.399,112.92,110.94,80.76
2022-10-29T15:00:00.000Z,23.356,12.262,50.745,123.01,128.57,80.76
2022-10-29T16:00:00.000Z,23.691,13.072,53.246,139.91,135.31,80.76
2022-10-29T17:00:00.000Z,23.69,15.082,52.134,138.24,140.9,80.76
2022-10-29T18:00:00.000Z,23.406,16.862,49.292,121.85,126.3,80.76
2022-10-29T19:00:00.000Z,22.969,17.771,47.125,109.9,103.19,80.76
2022-10-29T20:00:00.000Z,22.273,17.72,44.697,104.04,100.84,80.76
2022-10-29T21:00:00.000Z,21.861,17.868,42.238,97.49,95.83,80.76
2022-10-29T22:00:00.000Z,19.678,14.45,39.494,103.01,89.55,80.76
2022-10-29T23:00:00.000Z,19.164,17.808,38.181,100.49,87.33,80.76
2022-10-30T00:00:00.000Z,18.848,17.458,37.118,0,85.63,80.76
2022-10-30T01:00:00.000Z,18.138,17.407,36.331,100.2,84.71,80.76
2022-10-30T02:00:00.000Z,18.192,17.424,36.851,98.31,83.46,80.76
2022-10-30T03:00:00.000Z,17.93,17.206,37.546,98.46,82.68,80.76
2022-10-30T04:00:00.000Z,18.359,16.661,38.004,98.98,82.97,80.76
2022-10-30T05:00:00.000Z,18.854,15.795,39.489,100.55,88.19,80.76
2022-10-30T06:00:00.000Z,19.835,15.84,41.833,110.04,93.2,80.76
2022-10-30T07:00:00.000Z,20.532,20.29,45.695,113.33,101.03,80.76
2022-10-30T08:00:00.000Z,20.522,26.104,47.475,104.18,104.1,80.76
2022-10-30T09:00:00.000Z,19.597,30.878,48.865,97.81,92.34,80.76
2022-10-30T10:00:00.000Z,18.931,32.756,50.422,100.03,92.06,80.76
2022-10-30T11:00:00.000Z,19.473,32.069,49.947,100,92.37,80.76
2022-10-30T12:00:00.000Z,19.834,28.9,48.283,100,94.48,80.76
2022-10-30T13:00:00.000Z,21.576,22.547,46.927,109.43,108,80.76
2022-10-30T14:00:00.000Z,22.829,15.091,45.869,124.61,125.47,80.76
2022-10-30T15:00:00.000Z,24.304,10.408,45.946,140.15,143.11,80.76
2022-10-30T16:00:00.000Z,24.954,10.751,49.703,156,156.57,80.76
2022-10-30T17:00:00.000Z,25.117,12.085,50.031,170.38,170.46,80.76
2022-10-30T18:00:00.000Z,25.189,13.03,48.392,165,174.8,80.76
2022-10-30T19:00:00.000Z,25.141,13.601,46.947,147.52,153.37,80.76
2022-10-30T20:00:00.000Z,25.028,13.968,45.196,138.96,142.17,80.76
2022-10-30T21:00:00.000Z,25.237,14.5,43.798,127,132.99,80.76
2022-10-30T22:00:00.000Z,19.527,15.014,41.414,109.26,0,80.76
2022-10-30T23:00:00.000Z,23.538,15.731,39.251,129.38,130.35,80.76
2022-10-31T00:00:00.000Z,23.498,15.491,38.3,119.09,124.04,80.76
2022-10-31T01:00:00.000Z,23.608,15.068,37.724,116.32,126.12,80.76
2022-10-31T02:00:00.000Z,23.553,14.465,37.842,114.6,119.6,80.76
2022-10-31T03:00:00.000Z,23.669,13.166,38.761,115.07,121.31,80.76
2022-10-31T04:00:00.000Z,24.137,12.233,41.184,123.45,127.49,80.76
2022-10-31T05:00:00.000Z,26.867,11.582,45.452,145.62,142.96,80.76
2022-10-31T06:00:00.000Z,27.821,12.07,48.983,166.39,169.95,80.76
2022-10-31T07:00:00.000Z,28.004,15.746,52.308,168,156.2,80.76
2022-10-31T08:00:00.000Z,27.92,20.391,55.146,153.3,143.6,80.76
2022-10-31T09:00:00.000Z,27.115,23.587,56.765,143.35,125.78,80.76
2022-10-31T10:00:00.000Z,27.162,24.492,58.106,141.95,127.32,80.76
2022-10-31T11:00:00.000Z,27.374,23.875,57.596,141.96,136.09,80.76
2022-10-31T12:00:00.000Z,27.812,21.096,56.099,145.96,140.08,80.76
2022-10-31T13:00:00.000Z,28.575,17.743,54.451,155,148.94,80.76
2022-10-31T14:00:00.000Z,28.759,14.813,52.92,169.15,154.17,80.76
2022-10-31T15:00:00.000Z,29.073,13.371,52.831,179.48,158.65,80.76
2022-10-31T16:00:00.000Z,29.45,14.912,55.826,201.51,173.81,80.76
2022-10-31T17:00:00.000Z,29.012,17.695,55.842,182.84,173.61,80.76
2022-10-31T18:00:00.000Z,28.631,20.274,54.351,167.81,149.01,80.76
2022-10-31T19:00:00.000Z,27.371,22.689,51.362,147.09,123.32,80.76
2022-10-31T20:00:00.000Z,25.54,24.628,48.562,136.78,107.28,80.76
2022-10-31T21:00:00.000Z,23.211,26.342,46.446,120.51,94.39,80.76
2022-10-31T22:00:00.000Z,21.725,27.159,43.999,100.73,86.12,80.76
2022-10-31T23:00:00.000Z,18.966,28.184,41.317,80.65,77.84,80.76
2022-11-01T00:00:00.000Z,17.599,28.462,40.258,76.68,75.26,80.76
2022-11-01T01:00:00.000Z,16.283,28.819,39.783,55.26,60.4,80.76
2022-11-01T02:00:00.000Z,16.021,28.97,39.907,37,54.19,80.76
2022-11-01T03:00:00.000Z,16.471,29.396,40.904,38.76,64.75,80.76
2022-11-01T04:00:00.000Z,17.332,30.693,42.231,54.63,76,80.76
2022-11-01T05:00:00.000Z,18.342,32.571,44.973,59.95,85.94,80.76
2022-11-01T06:00:00.000Z,19.428,34.888,47.811,77.99,96.89,80.76
